Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729703430406,693.0737152099609,1600,2,0.74375,693.0737152099609,1600,2,0.74375,610.0667114257813,1600,2,0.74375,610.0667114257813,1600,2,0.74375,22252.384811401367,1285,1434,2892,1600,1286,1286,1286,1600,5.263157844543457,7.692307949066162,10.256410598754883,10,14.634145736694336,7.894736289978027,7.894736289978027,5.263157844543457,7846793216,4294963200,2153095168,524288
200,1729703430406,693.07373046875,1600,2,0.74375,693.07373046875,1600,2,0.74375,610.0672149658203,1600,2,0.74375,610.0672149658203,1600,2,0.74375,22252.38902282715,1285,1434,2892,1600,1286,1286,1286,1600,5.263157844543457,7.692307949066162,10.256410598754883,10,14.634145736694336,7.894736289978027,7.894736289978027,5.263157844543457,7846793216,4294963200,2153095168,524288
1,1729703430606,693.0740203857422,1450,2,0.74375,693.0740203857422,1450,2,0.74375,610.0799865722656,2900,0,0.74375,610.0799865722656,2900,0,0.74375,22252.687774658203,1285,1434,2892,1600,1286,1286,1286,1600,0,0,0,10,0,0,0,0,7846793216,4294963200,2157993984,524288
