Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729706913162,699.9112091064453,1600,2,0.74375,699.9116516113281,1600,2,0.74375,619.4113006591797,1600,2,0.74375,619.4113006591797,1600,2,0.74375,26503.171112060547,1286,1286,1491,2315,2390,1831,1645,1600,7.500000476837158,7.317072868347168,7.317072868347168,7.317072868347168,17.5,5.128205299377441,7.500000476837158,7.317072868347168,7846793216,4294963200,2169372672,524288
200,1729706913162,699.9116516113281,1600,2,0.74375,699.9116516113281,1600,2,0.74375,619.4113006591797,1600,2,0.74375,619.4118347167969,1600,2,0.74375,26503.175354003906,1286,1286,1491,2315,2390,1831,1645,1600,7.500000476837158,7.317072868347168,7.317072868347168,7.317072868347168,17.5,5.128205299377441,7.500000476837158,7.317072868347168,7846793216,4294963200,2169372672,524288
1,1729706913363,699.9130096435547,1450,2,0.74375,699.9130096435547,1450,2,0.74375,619.4462280273438,2900,0,0.74375,619.4462280273438,2900,0,0.74375,26503.511932373047,1286,1286,1491,2315,2390,1831,1645,1600,0,4.761904716491699,23.809524536132813,0,0,0,0,0,7846793216,4294963200,2173243392,524288
