Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729706672872,699.5263519287109,1600,2,0.74375,699.5263519287109,1600,2,0.74375,618.3018341064453,1600,2,0.74375,618.3018341064453,1600,2,0.74375,26210.975814819336,1286,1286,2777,2670,1310,1330,1286,1600,7.894736289978027,17.948719024658203,7.692307949066162,5.263157844543457,7.894736289978027,7.692307949066162,8.108107566833496,7.692307949066162,7846793216,4294963200,2170118144,524288
200,1729706672873,699.5268707275391,1600,2,0.74375,699.5268707275391,1600,2,0.74375,618.3022918701172,1600,2,0.74375,618.3022918701172,1600,2,0.74375,26210.97998046875,1286,1286,2777,2670,1310,1330,1286,1600,7.894736289978027,17.948719024658203,7.692307949066162,5.263157844543457,7.894736289978027,7.692307949066162,8.108107566833496,7.692307949066162,7846793216,4294963200,2170118144,524288
1,1729706673073,699.5287322998047,1600,2,0.74375,699.5290985107422,1600,2,0.74375,618.3153381347656,1600,2,0.74375,618.3153381347656,1600,2,0.74375,26211.278915405273,1286,1286,2777,2670,1310,1330,1286,1600,0,0,0,14.285715103149414,0,0,4.761904716491699,0,7846793216,4294963200,2174218240,524288
