Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729699947166,685.5569152832031,1600,2,0.74375,685.5569152832031,1600,2,0.74375,601.9822692871094,1600,2,0.74375,601.9822692871094,1600,2,0.74375,18017.5213470459,1366,1312,1355,1412,1345,1345,2639,2835,12.121212005615234,6.25,12.121212005615234,12.121212005615234,9.67741870880127,18.18181800842285,12.121212005615234,9.375,7846793216,4294963200,2162466816,524288
200,1729699947166,685.5569152832031,1600,2,0.74375,685.5574645996094,1600,2,0.74375,601.9822692871094,1600,2,0.74375,601.9822692871094,1600,2,0.74375,18017.52554321289,1366,1312,1355,1412,1345,1345,2639,2835,12.121212005615234,6.25,12.121212005615234,12.121212005615234,9.67741870880127,18.18181800842285,12.121212005615234,9.375,7846793216,4294963200,2162466816,524288
1,1729699947366,685.5830230712891,1600,2,0.74375,685.5830230712891,1600,2,0.74375,601.9837341308594,1600,2,0.74375,601.9837341308594,1600,2,0.74375,18017.85496520996,1366,1312,1355,1412,1345,1345,2639,2835,0,20,0,0,0,4.761904716491699,0,0,7846793216,4294963200,2171080704,524288
