Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729700547625,686.4793090820313,1600,2,0.74375,686.4793090820313,1600,2,0.74375,603.4063720703125,1600,2,0.74375,603.4063720703125,1600,2,0.74375,18746.51951599121,1600,1286,2830,1600,1286,1600,1653,2889,6.976744651794434,6.976744651794434,11.36363697052002,6.976744651794434,16.666667938232422,7.142857551574707,9.090909004211426,6.976744651794434,7846793216,4294963200,2156195840,524288
200,1729700547625,686.4793395996094,1600,2,0.74375,686.4793395996094,1600,2,0.74375,603.4063720703125,1600,2,0.74375,603.4063720703125,1600,2,0.74375,18746.52391052246,1600,1286,2830,1600,1286,1600,1653,2889,6.976744651794434,6.976744651794434,11.36363697052002,6.976744651794434,16.666667938232422,7.142857551574707,9.090909004211426,6.976744651794434,7846793216,4294963200,2156453888,524288
1,1729700547826,686.4803924560547,1200,2,0.74375,686.4803924560547,1450,2,0.74375,603.4073791503906,2900,0,0.74375,603.4073791503906,2900,0,0.74375,18746.925201416016,1600,1286,2830,1600,1286,1600,1653,2889,0,0,0,0,4.761904716491699,0,35,0,7846793216,4294963200,2164453376,524288
